ID,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
ID_114579,52,Federal-gov,291096,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,7298,0,40,United-States,1
ID_114580,24,Private,232841,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0
ID_114581,47,Private,408788,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
ID_114582,53,Self-emp-inc,42924,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Male,14084,0,50,United-States,1
ID_114583,31,Private,181091,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
ID_114584,30,Private,200246,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
ID_114585,56,Private,282023,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
ID_114586,49,Federal-gov,128990,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
ID_114587,38,Private,106838,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
ID_114588,19,Private,144750,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,18,United-States,0
ID_114589,39,Private,108140,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
ID_114590,38,Private,103323,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
ID_114591,47,Private,268022,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,1
ID_114592,58,Private,197114,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
ID_114593,27,Private,191628,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,2174,0,40,United-States,0
ID_114594,59,Local-gov,176118,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1
ID_114595,24,Private,42401,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,47,United-States,0
ID_114596,42,Private,322385,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2407,0,40,United-States,0
ID_114597,53,State-gov,123011,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
ID_114598,35,Private,210945,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,0
ID_114599,36,Local-gov,130620,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,China,1
ID_114600,26,Private,248990,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,0
ID_114601,33,Private,132705,9th,5,Separated,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,0
ID_114602,29,Private,94892,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
ID_114603,43,Private,141858,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
ID_114604,35,Private,81232,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,1
ID_114605,48,Private,114561,Bachelors,13,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,36,Philippines,1
ID_114606,45,Local-gov,191776,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
ID_114607,43,Private,128354,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
ID_114608,27,Private,37088,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
ID_114609,21,Private,414812,7th-8th,4,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
ID_114610,39,Private,33983,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,40,United-States,1
ID_114611,52,Self-emp-not-inc,194995,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,55,United-States,1
ID_114612,41,Self-emp-inc,73431,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
ID_114613,48,Private,155664,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,70,United-States,1
ID_114614,53,State-gov,281074,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,1092,40,United-States,0
ID_114615,33,Local-gov,248346,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
ID_114616,37,Private,167482,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,0
ID_114617,43,Federal-gov,211763,Doctorate,16,Separated,Prof-specialty,Unmarried,Black,Female,0,0,24,United-States,1
ID_114618,20,Private,122166,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
ID_114619,47,Private,370119,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
ID_114620,36,Self-emp-not-inc,138940,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,0
ID_114621,41,Private,174575,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,45,United-States,1
ID_114622,67,Private,101132,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,1797,0,40,United-States,0
ID_114623,38,Private,292307,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0,0,40,Dominican-Republic,0
ID_114624,47,Self-emp-not-inc,248776,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,25,United-States,0
ID_114625,39,Private,314007,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
ID_114626,36,Private,76845,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,0
ID_114627,24,Private,148320,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,0
ID_114628,50,Self-emp-not-inc,54261,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,0
ID_114629,21,Private,223352,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,1055,0,30,United-States,0
ID_114630,21,Private,211013,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,50,Mexico,0
ID_114631,40,Private,209833,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
ID_114632,19,Private,356272,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,0
ID_114633,38,Private,143538,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
ID_114634,34,Private,242960,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
ID_114635,44,Local-gov,263871,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
ID_114636,20,Private,151105,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0
ID_114637,44,Private,207685,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,1564,55,England,1
ID_114638,49,Local-gov,46537,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,594,0,10,United-States,0
ID_114639,45,Self-emp-inc,84324,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
ID_114640,24,Private,224716,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
ID_114641,34,Private,186269,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
ID_114642,58,Self-emp-not-inc,143731,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,1
ID_114643,39,Private,236391,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
ID_114644,22,Private,54560,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
ID_114645,38,Private,266325,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32,United-States,1
ID_114646,32,Federal-gov,42900,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,1
ID_114647,45,State-gov,183710,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,0
ID_114648,23,Private,278254,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,45,United-States,0
ID_114649,35,Private,119992,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
ID_114650,52,Private,284329,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
ID_114651,55,Private,368727,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
ID_114652,23,Private,353696,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0
ID_114653,22,Private,31387,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,2885,0,25,United-States,0
ID_114654,27,Private,110931,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
ID_114655,24,Private,169532,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,0
ID_114656,21,Private,285522,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
ID_114657,49,Private,198774,Bachelors,13,Divorced,Sales,Other-relative,White,Female,0,0,35,United-States,0
ID_114658,32,Private,123291,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
ID_114659,64,Private,146110,Some-college,10,Widowed,Other-service,Unmarried,White,Female,0,0,24,United-States,0
ID_114660,37,Self-emp-not-inc,29814,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,0
ID_114661,61,Private,195595,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Guatemala,0
ID_114662,44,Private,92649,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,1
ID_114663,53,Private,290688,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,1
ID_114664,43,Private,427382,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,1
ID_114665,60,State-gov,234854,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,1
ID_114666,23,Private,276568,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
ID_114667,25,Private,250038,Masters,14,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Mexico,0
ID_114668,29,Private,150861,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
ID_114669,51,Private,87205,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,55,England,0
ID_114670,47,Private,343579,1st-4th,2,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,12,Mexico,0
ID_114671,20,Private,94401,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
ID_114672,25,Private,120238,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,40,Poland,1
ID_114673,27,Private,205440,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
ID_114674,23,Private,198996,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
ID_114675,18,Private,294253,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,27,United-States,0
ID_114676,23,Private,256628,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,32,United-States,0
ID_114677,59,Self-emp-not-inc,223131,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,0
ID_114678,46,Private,207301,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,0
ID_114679,46,Local-gov,125457,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,38,United-States,1
ID_114680,36,Local-gov,212856,11th,7,Never-married,Other-service,Unmarried,White,Female,0,0,23,United-States,0
ID_114681,44,Private,197389,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0
ID_114682,17,Private,73338,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0
ID_114683,27,Private,68037,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0
ID_114684,32,Private,185027,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
ID_114685,53,Private,107123,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0
ID_114686,22,Private,109482,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,98,United-States,0
ID_114687,30,Private,174543,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
ID_114688,47,Self-emp-not-inc,208407,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,30,United-States,0
ID_114689,68,Self-emp-not-inc,211584,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
ID_114690,39,Private,108540,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
ID_114691,22,Private,202416,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
ID_114692,20,Private,176178,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0
ID_114693,21,Private,265148,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,38,Jamaica,0
ID_114694,30,Self-emp-not-inc,303692,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,0
ID_114695,25,Private,135845,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
ID_114696,23,State-gov,199915,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,21,United-States,0
ID_114697,40,State-gov,150533,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,0
ID_114698,26,Federal-gov,85482,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,0
ID_114699,57,Self-emp-not-inc,24473,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
ID_114700,36,Private,272944,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
ID_114701,49,State-gov,194895,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
ID_114702,58,Private,314153,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
ID_114703,32,Private,176253,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,0
ID_114704,59,Private,113959,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,1
ID_114705,42,State-gov,167581,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
ID_114706,37,Private,79586,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Iran,0
ID_114707,40,Private,166662,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,1
ID_114708,47,Private,72896,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
ID_114709,56,Private,345730,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
ID_114710,30,Private,302473,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
ID_114711,42,Private,42346,HS-grad,9,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,35,United-States,0
ID_114712,21,Private,243921,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
ID_114713,21,Private,131620,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Own-child,White,Female,0,0,40,Dominican-Republic,0
ID_114714,47,Private,158924,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,0
ID_114715,22,Self-emp-not-inc,32921,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,0
ID_114716,35,Private,252897,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,14344,0,40,United-States,1
ID_114717,41,Private,155657,11th,7,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,40,United-States,0
ID_114718,43,Federal-gov,155106,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,53,United-States,0
ID_114719,60,Private,82775,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0
ID_114720,73,Private,26248,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,1
ID_114721,90,Private,88991,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,England,1
ID_114722,62,Federal-gov,125155,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,0
ID_114723,28,Private,218039,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
ID_114724,45,Private,53524,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
ID_114725,19,Private,259352,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,0
ID_114726,30,Private,296453,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,0
ID_114727,19,Private,278915,12th,8,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,52,United-States,0
ID_114728,23,Private,565313,Some-college,10,Never-married,Other-service,Own-child,Black,Male,2202,0,80,United-States,0
ID_114729,22,Federal-gov,274103,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States,0
ID_114730,19,Private,271118,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,28,United-States,0
ID_114731,45,Federal-gov,207107,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0,2080,40,Philippines,0
ID_114732,26,Local-gov,138597,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,25,United-States,0
ID_114733,42,Local-gov,180985,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,99999,0,40,United-States,1
ID_114734,62,Self-emp-not-inc,159939,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,0
